block_id,block_start_time,block_end_time,rows,positive_count,positive_rate,p_adic_tree_scan_llr,tree_scan_depth,tree_scan_node,tree_scan_observed,tree_scan_expected,tree_scan_support_ok,p_adic_conditional_tree_scan_llr,conditional_tree_scan_depth,conditional_tree_scan_node,conditional_tree_scan_parent_node,conditional_tree_scan_observed,conditional_tree_scan_parent_observed,conditional_tree_scan_expected,conditional_tree_scan_support_ok,flat_tuple_scan_llr,marginal_column_scan_llr,reversed_hierarchy_tree_scan_llr,random_hierarchy_tree_scan_llr_seed_11,random_hierarchy_tree_scan_llr_seed_17,random_hierarchy_tree_scan_llr_seed_23,random_hierarchy_tree_scan_llr_seed_31,random_hierarchy_tree_scan_llr_seed_47,category_entropy_temporal,transaction_count_signal
77,14678647.0,14750149.0,1846,85,0.04604550379198267,14.55669285450687,4,457745,50,21.035830635224457,True,13.751593080937582,4,457745,3783,50,52,34.84939181717656,True,14.490265326319197,11.638308213730028,14.490265326319197,14.490265326319197,14.490265326319197,14.55669285450687,14.490265326319197,14.490265326319197,6.771221081115517,1846.0
78,14750161.0,14824283.0,1845,71,0.03848238482384824,129.76184044958814,5,684666,63,3.15538499071068,True,121.53887337172414,4,684666,3723,63,84,5.907093986316168,True,129.76184044958814,29.954644993627177,129.76184044958814,129.76184044958814,129.76184044958814,129.76184044958814,129.76184044958814,129.76184044958814,6.756014992561724,1845.0
79,14824293.0,14857872.0,1845,37,0.02005420054200542,2077.686628848877,5,684666,494,3.15538499071068,True,1255.5223045886562,4,684666,3723,494,506,35.5832090128093,True,2077.686628848877,1007.7185521525568,2077.686628848877,2077.686628848877,2077.686628848877,2077.686628848877,2077.686628848877,2077.686628848877,7.374769202229448,1845.0
80,14857875.0,14919451.0,1846,31,0.016793066088840736,1430.0074051065135,5,684666,369,3.157095226478003,True,911.1055357826104,4,684666,3723,369,386,27.144503318071916,True,1430.0074051065135,693.0627438624695,1430.0074051065135,1430.0074051065135,1430.0074051065135,1430.0074051065135,1430.0074051065135,1430.0074051065135,7.3285523109760335,1846.0
81,14919472.0,14952791.0,1845,64,0.034688346883468835,32.515228223672935,1,0,1529,1385.1701488308654,True,13.244983848225859,4,7442,7442,166,166,153.26964089157954,True,10.550751363934346,44.88358182375487,10.550751363934346,11.821427828605842,10.550751363934346,10.550751363934346,10.550751363934346,32.515228223672935,6.522991700493801,1845.0
82,14952793.0,15019960.0,1846,105,0.056879739978331526,13.191133517656851,2,0,311,234.39569107413507,True,12.755641828476675,5,69690611,461406,16,30,4.226418905271663,True,12.908735626859434,13.52379047582167,12.908735626859434,12.908735626859434,12.908735626859434,12.908735626859434,12.908735626859434,12.908735626859434,6.765499915167466,1846.0
83,15019967.0,15085896.0,1845,67,0.036314363143631435,20.84826383079501,5,761982722,8,0.2239007637885413,True,22.796793326378758,4,461466,7504,62,72,34.71554192918028,True,20.84826383079501,17.115827883166517,20.84826383079501,20.84826383079501,20.84826383079501,20.84826383079501,20.84826383079501,20.84826383079501,6.65835390684715,1845.0
84,15085916.0,15122968.0,1846,48,0.02600216684723727,76.58166691538682,1,0,1601,1385.920918559229,True,8.753181177739835,5,28149426,457744,3,5,0.08910070451719851,True,7.325989986976726,81.92520113187183,9.774740009950094,8.533314049924442,9.761958759902242,15.564769027527433,8.533314049924442,76.58166691538682,6.218922227514854,1846.0
85,15122979.0,15193449.0,1845,76,0.041192411924119245,22.996994926358767,1,0,1507,1385.1701488308654,True,11.629698058209376,5,235613783,234486,4,10,0.10312436185419645,True,11.591560674571358,27.50930423098299,11.591560674571358,11.591560674571358,11.79050022168827,15.163373097758878,11.591560674571358,22.996994926358767,6.687164773268883,1845.0
86,15193456.0,15260615.0,1846,101,0.05471289274106175,20.27612456989769,5,28153148,13,1.0970155322436368,True,18.638583521377925,5,28153148,461466,13,44,1.4570552147239266,True,20.27612456989769,26.84273008322848,37.63211468947422,30.704176211460066,26.84273008322848,20.27612456989769,30.704176211460066,20.27612456989769,6.92107477487326,1846.0
87,15260636.0,15291972.0,1845,75,0.04065040650406504,45.01171895877903,1,0,1553,1385.1701488308654,True,11.373446337138605,5,69467351,238146,6,6,0.9013921113689094,True,32.45017364554556,57.87137517872537,32.45017364554556,32.45017364554556,32.45017364554556,33.08570843453455,32.45017364554556,45.01171895877903,6.257087905282404,1845.0
88,15292005.0,15366651.0,1845,81,0.04390243902439024,33.35511460687539,4,7503,946,771.6552850970379,True,12.49449188579089,4,461405,7443,26,33,11.95546603388334,True,23.923205962823715,39.07728783274692,23.923205962823715,23.923205962823715,23.923205962823715,33.35511460687539,23.923205962823715,30.650054226675707,6.283843251922328,1845.0
89,15366653.0,15446724.0,1846,98,0.05308775731310943,13.118171022460999,4,461405,39,15.190873184495496,True,9.024027376312283,5,14757487,911646,8,8,2.589430894308943,True,7.766423277344211,14.103119331163882,14.726655938601343,8.254389597318243,11.102352992190887,13.118171022460999,8.254389597318243,12.135209060624604,6.69396828006607,1846.0
90,15446747.0,15525232.0,1845,58,0.03143631436314363,36.42949399997444,1,0,1537,1385.1701488308654,True,15.543989725035908,4,461466,7504,57,71,34.233381624608334,True,10.380151478694296,45.43376495708108,11.107923151276392,13.242856867231708,10.380151478694296,24.56269464996066,10.405060571876238,36.42949399997444,6.24502565002803,1845.0
91,15525246.0,15599778.0,1846,56,0.030335861321776816,34.05497740848483,1,0,1533,1385.920918559229,True,9.878529603032192,3,7503,61,943,1275,870.4410208339632,True,17.910072637085648,44.45686984563804,17.910072637085648,17.910072637085648,17.910072637085648,31.30602365780544,17.910072637085648,34.05497740848483,6.337469972526909,1846.0
92,15599791.0,15637428.0,1845,67,0.036314363143631435,33.9541709743946,1,0,1532,1385.1701488308654,True,12.475292592440695,2,0,0,335,1532,259.1026998685883,True,9.94639428530246,42.188779730157336,9.94639428530246,9.94639428530246,9.94639428530246,22.31855102649868,9.94639428530246,33.9541709743946,6.690129950929361,1845.0
93,15637454.0,15706506.0,1846,77,0.04171180931744312,27.62283500422292,1,0,1519,1385.920918559229,True,17.149439765953883,5,347061392,915367,5,9,0.08530042918454936,True,13.678191181573347,29.31097432178558,13.678191181573347,13.678191181573347,13.678191181573347,13.678191181573347,13.678191181573347,27.62283500422292,6.697568838846624,1846.0
94,15706514.0,15773676.0,1845,95,0.051490514905149054,36.42949399997444,1,0,1537,1385.1701488308654,True,16.699757031644317,5,69690611,461406,15,22,3.099373863865886,True,11.33772641297959,47.106924557381035,11.33772641297959,11.33772641297959,11.33772641297959,14.932795057489571,11.33772641297959,36.42949399997444,6.505522144770939,1845.0
95,15773720.0,15811131.0,1845,70,0.037940379403794036,28.403585728430045,1,0,1520,1385.1701488308654,True,10.405408857224522,4,457745,3783,26,26,17.42469590858828,True,10.231542097202045,35.613433509464144,40.753871770927844,35.541731155080065,36.7108830556871,14.65304240273582,10.231542097202045,36.7108830556871,6.483519264841579,1845.0
